,epsilon,BASE_WEIGHT,pattern_weight,distocenterpc,wdispc,nodessimpc,pc_node_num,DTWpc,Eucpc_corr,PCDpc,Pearson_ori,Pearson_pc,ndcgpc,diffpc,Eucpc,reldiffpc,nodes_real,nodes_pc,distocenterpriv,wdispriv,nodessimpriv,priv_node_num,cluster_intra_dis_diff_pc_priv,cluster_real_node_num,DTWpriv,Eucpriv_corr,PCDpriv,Pearson_priv,ndcgpriv,diffpriv,Eucpriv,reldiffpriv,nodes_priv
45,2.0,14.0,"(4, 9, 1)",2681.9961885427647,569.136348166769,0.532994923857868,105.0,416848.8439496538,107566.56698442968,1.0688782630158022,0.741219207987556,-0.32765905502824616,0.9999999999999998,160.0,140.57738082636197,0.7697992700729928,354.0,236.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,379.69577497377895,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
46,2.0,14.0,"(4, 9, 1)",2945.0156694553193,843.0979789075809,0.6091370558375635,120.0,417395.19232361886,108120.85127384358,0.8051079027714112,0.741219207987556,-0.0638886947838552,0.9999999999999998,49.0,46.09772228646444,0.2053832116788321,354.0,311.0,2349.0001416878304,144.66876747471505,0.7033898305084746,41.0,596.015527767489,197.0,476413.213949844,109313.55310711384,0.8014193245000821,-0.060200116512526075,0.9999999999999998,139.0,123.17873193047572,0.6577554744525548,249.0
47,2.0,14.0,"(4, 9, 1)",2696.6395307532075,206.7459819338671,0.25380710659898476,50.0,632172.3031756403,145614.14905432318,0.9678737641124302,0.741219207987556,-0.22665455612487423,0.9999999999999998,127.0,105.01904589168576,0.6847627737226277,354.0,277.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,188.1449165620288,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
48,2.0,14.0,"(4, 9, 1)",2865.666029778822,325.7331961209961,0.35025380710659904,69.0,582024.5753030225,131132.71438536997,1.0780611680176952,0.741219207987556,-0.33684196003013916,0.9999999999999998,168.0,131.5750736271882,1.0025547445255474,354.0,274.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,401.6384085057516,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
49,2.0,14.0,"(4, 9, 1)",2814.887931670303,260.41131473398434,0.2791878172588832,55.0,365823.1862081996,89340.22757062159,0.6686376651974144,0.741219207987556,0.07258154279014165,0.9999999999999998,150.0,114.76933388322858,0.9368613138686133,354.0,292.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,319.3889658401549,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
50,2.0,14.0,"(4, 9, 4)",2761.830990550395,915.0556763385981,0.7309644670050761,144.0,276210.1089323778,73123.86786178102,0.08351298765343618,0.741219207987556,0.6577062203341199,0.9999999999999998,129.0,91.2414379544733,1.028375912408759,354.0,351.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,459.53057698140947,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
51,2.0,14.0,"(4, 9, 4)",2878.6542635852006,770.5430779682755,0.583756345177665,115.0,386221.3658329047,97325.08465128808,1.062634992969236,0.741219207987556,-0.32141578498168,0.9999999999999998,49.0,44.28317965096906,0.22308394160583941,354.0,315.0,2349.0001416878304,144.66876747471505,0.7033898305084746,41.0,529.6541218973703,197.0,476413.213949844,109313.55310711384,0.8014193245000821,-0.060200116512526075,0.9999999999999998,139.0,123.17873193047572,0.6577554744525548,249.0
52,2.0,14.0,"(4, 9, 4)",2696.6395307532075,206.7459819338671,0.25380710659898476,50.0,632172.3031756403,145614.14905432318,0.9678737641124302,0.741219207987556,-0.22665455612487423,0.9999999999999998,127.0,105.01904589168576,0.6847627737226277,354.0,277.0,2508.4946141911787,84.73831007948185,0.7598870056497176,15.0,188.1449165620288,197.0,749832.8100109833,167874.17281254783,0.7991375212667569,-0.05791831327920078,0.9999999999999998,131.0,110.42191811411355,0.6816605839416059,269.0
53,2.0,14.0,"(4, 9, 4)",2865.666029778822,325.7331961209961,0.35025380710659904,69.0,582024.5753030225,131132.71438536997,1.0780611680176952,0.741219207987556,-0.33684196003013916,0.9999999999999998,168.0,131.5750736271882,1.0025547445255474,354.0,274.0,2464.0276212730705,147.8708049779795,0.8813559322033898,32.0,401.6384085057516,197.0,463464.60963151476,110267.53730854207,1.2890651691672201,-0.547845961179664,0.9999999999999998,92.0,71.5122367151245,0.5570255474452555,312.0
54,2.0,14.0,"(4, 9, 4)",2751.9261371626526,592.1642553699277,0.5380710659898478,106.0,381960.01831205084,106589.341002641,0.807518715704092,0.741219207987556,-0.06629950771653591,0.9999999999999998,124.0,100.0,0.7003649635036496,354.0,286.0,2495.498965830148,328.62125415521086,0.8333333333333334,88.0,256.4271713325047,197.0,460036.99604194995,108074.38873580529,0.7686099520631513,-0.02739074407559532,0.9999999999999998,63.0,61.032778078668514,0.24762773722627737,295.0
55,2.0,14.0,"(9, 1, 1)",2587.651119586633,1003.4448820060207,0.817258883248731,161.0,263684.5852220295,71023.64667472856,0.6533813925878862,0.741219207987556,0.08783781539966987,0.9999999999999998,41.0,39.05124837953327,0.16733576642335765,354.0,317.0,2302.3004135689857,211.78342315941808,0.9519774011299436,69.0,285.3507060176471,197.0,413366.4331428222,98757.8749919351,0.2902370709150532,0.45098213707250284,0.9999999999999998,183.0,129.9576854210631,1.5529197080291972,371.0
